Name,Platform,Year_of_Release,Genre,Publisher,North_America_Sales,Europe_Sales,Japan_Sales,Other_Regions_Sales,Total_Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
The King of Fighters '99,PS,2000-01-01,Fighting,SNK,0.0,0.0,0.11,0.01,0.11,67.0,26.0,8.9,39.0,SNK,T
Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015-01-01,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Mass Destruction,PS,1997-01-01,Shooter,BMG Interactive Entertainment,0.06,0.04,0.0,0.01,0.11,89.0,16.5,8.8,62.0,Dreamworks Interactive,T
Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,1998-01-01,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Split/Second,PSP,2010-01-01,Racing,Disney Interactive Studios,0.08,0.02,0.0,0.02,0.11,63.0,16.0,6.7,15.0,Black Rock Studio,E10+
Warhammer: Battle March,X360,2008-01-01,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,55.0,30.0,6.7,20.0,Black Hole Games,M
Batman: Rise of Sin Tzu,XB,2003-01-01,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,67.0,17.0,7.7,6.0,Ubisoft Montreal,T
The King of Fighters XII,X360,2009-01-01,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,63.0,57.0,4.2,33.0,SNK Playmore,T
Super Swing Golf Season 2,Wii,2007-01-01,Sports,Rising Star Games,0.08,0.0,0.03,0.01,0.11,70.0,17.0,7.8,15.0,"Tecmo, Ntreev Soft",E10+
Garfield's Fun Fest,DS,2008-01-01,Platform,Zoo Digital Publishing,0.07,0.03,0.0,0.01,0.11,44.0,5.0,7.126899879372738,163.0088459991958,Black Lantern Studios,E
Queen's Blade: Spiral Chaos,PSP,2009-01-01,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,77.26666666666667,31.0,7.733333333333333,85.93333333333334,TOSE,E10+
Desktop Tower Defense,DS,2009-01-01,Strategy,THQ,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Frima Studio,E
Jikkyou Powerful Pro Yakyuu '95,PS,1994-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.01,0.11,61.625,16.125,7.433333333333333,9.416666666666666,989 Sports,E
Spy vs Spy,XB,2005-01-01,Action,Global Star,0.08,0.02,0.0,0.0,0.11,53.0,34.0,8.0,8.0,Vicious Cycle,T
Coraline,PS2,2009-01-01,Action,D3Publisher,0.06,0.04,0.0,0.01,0.11,39.0,5.0,2.0,6.0,Papaya Studios,E10+
Sega Touring Car Championship,SAT,1996-01-01,Racing,Sega,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Cold Fear,PS2,2005-01-01,Action,Ubisoft,0.06,0.04,0.0,0.01,0.11,68.0,39.0,7.7,27.0,Darkworks,M
Zangeki no Reginleiv,Wii,2010-01-01,Action,Nintendo,0.0,0.0,0.11,0.0,0.11,59.2,6.8,6.866666666666666,16.22222222222222,THQ,E10+
Zubo,DS,2008-01-01,Misc,Electronic Arts,0.08,0.02,0.0,0.01,0.11,75.0,19.0,7.6,75.0,EA Bright Light,E10+
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006-01-01,Misc,Daito,0.0,0.0,0.11,0.0,0.11,81.36363636363636,35.96969696969697,7.7266666666666675,62.36666666666667,Harmonix Music Systems,T
My SAT Coach with The Princeton Review,DS,2008-01-01,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.11,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
NHL Hitz 20-03,XB,2002-01-01,Sports,Midway Games,0.08,0.02,0.0,0.0,0.11,81.0,19.0,8.5,13.0,Black Box,E
Murakumo: Renegade Mech Pursuit,XB,2002-01-01,Shooter,From Software,0.04,0.01,0.06,0.0,0.11,48.0,18.0,7.5,4.0,From Software,T
The Hardy Boys: Treasure on the Tracks,DS,2009-01-01,Adventure,Sega,0.1,0.0,0.0,0.01,0.11,65.0,9.0,7.126899879372738,163.0088459991958,Her Interactive,E
Gun Metal,XB,2002-01-01,Shooter,Rage Software,0.08,0.02,0.0,0.0,0.11,63.0,17.0,7.6,8.0,Rage Software,T
Funky Barn,3DS,2012-01-01,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,80.0,55.8,8.16,246.0,Nintendo,E
Transformer: Rise of the Dark Spark,PS3,2014-01-01,Action,Activision,0.04,0.04,0.01,0.02,0.11,64.16417910447761,23.64179104477612,7.680555555555555,37.833333333333336,Omega Force,T
Cory in the House,DS,2007-01-01,Action,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,9.5,1273.0,Handheld Games,E
Pro Yaky? Spirits 5,PS3,2008-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,76.06349206349206,24.6984126984127,7.116535433070866,45.338582677165356,EA Canada,E
BloodRayne,GC,2002-01-01,Shooter,Universal Interactive,0.09,0.02,0.0,0.0,0.11,73.0,17.0,8.5,4.0,Terminal Reality,M
MotoGP 14 ,PS3,2014-01-01,Racing,Milestone S.r.l.,0.05,0.05,0.0,0.02,0.11,66.52380952380952,15.523809523809524,6.909090909090909,15.5,Milestone S.r.l,E
Metal Slug 4 & 5,PS2,2005-01-01,Shooter,SNK Playmore,0.05,0.04,0.0,0.01,0.11,65.83333333333333,22.833333333333332,6.85,16.5,KCET,M
ECW Anarchy Rulz,PS,1999-01-01,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,43.0,7.0,6.3,4.0,Acclaim,E
InuYasha: A Feudal Fairy Tale,PS,2002-01-01,Fighting,Namco Bandai Games,0.0,0.0,0.1,0.01,0.11,69.0,5.0,9.0,74.0,Dimps Corporation,T
Where the Wild Things Are,X360,2009-01-01,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,51.0,10.0,5.4,5.0,Griptonite Games,E10+
Toukiden 2,PSV,2016-01-01,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,64.16417910447761,23.64179104477612,7.680555555555555,37.833333333333336,Omega Force,T
TMNT,PSP,2007-01-01,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,37.0,7.0,4.1,12.0,Ubisoft Montreal,E10+
J-League Winning Eleven 9: Asia Championship,PS2,2005-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
Sabrina The Teenage Witch: Potion Commotion,GBA,2002-01-01,Action,Ubisoft,0.08,0.03,0.0,0.0,0.11,63.0,5.0,2.8,6.0,Ubisoft,E
Happy Feet Two,3DS,2011-01-01,Action,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,0.01,0.11,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Transformer: Rise of the Dark Spark,XOne,2014-01-01,Action,Activision,0.07,0.03,0.0,0.01,0.11,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Pocket Pets,DS,2007-01-01,Simulation,O3 Entertainment,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Agatsuma Entertainment,E
Pac-Man Pinball Advance,GBA,2005-01-01,Misc,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,52.0,6.0,7.126899879372738,163.0088459991958,Human Soft,E
Yu Yu Hakusho: Tournament Tactics,GBA,2004-01-01,Strategy,Atari,0.08,0.03,0.0,0.0,0.11,68.9971185166625,26.440992232523175,6.8,8.0,Sensory Sweep,E
Home Run King,GC,2002-01-01,Sports,Sega,0.09,0.02,0.0,0.0,0.11,66.0,18.0,7.126899879372738,163.0088459991958,Wow Entertainment,E
To Heart 2: Dungeon Travelers,PSP,2011-01-01,Adventure,Aqua Plus,0.0,0.0,0.11,0.0,0.11,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
WWE All Stars,PS2,2011-01-01,Fighting,THQ,0.05,0.04,0.0,0.01,0.11,69.375,26.375,3.4,5.0,THQ,T
MLB Power Pros,PS2,2007-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,80.0,10.0,8.8,11.0,Konami,E
Dementium II,DS,2010-01-01,Shooter,SouthPeak Games,0.09,0.01,0.0,0.01,0.11,75.0,25.0,8.3,31.0,Renegade Kid,M
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,1995-01-01,Misc,Sega,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
GoldenEye: Rogue Agent,DS,2005-01-01,Shooter,Electronic Arts,0.1,0.0,0.0,0.01,0.11,58.0,25.0,7.5,18.0,"EA Tiburon, n-Space",T
Kousoku Card Battle: Card Hero,DS,2007-01-01,Strategy,Nintendo,0.0,0.0,0.11,0.0,0.11,52.0,18.0,6.0,16.0,Altron,E
BlazBlue: Calamity Trigger Portable,PSP,2010-01-01,Fighting,PQube,0.07,0.01,0.03,0.01,0.11,82.0,14.0,7.8,18.0,Arc System Works,T
AirForce Delta Strike,PS2,2004-01-01,Simulation,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.11,66.0,22.0,7.0,6.0,KCE Studios,T
Tokimeki Memorial: Girl's Side 2nd Season,DS,2008-01-01,Adventure,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,74.2,36.3,8.52,66.3,Capcom,T
Disney's Peter Pan: Return to Never Land,GBA,2002-01-01,Platform,Ubisoft,0.08,0.03,0.0,0.0,0.11,71.33333333333333,17.6,6.46,28.8,Vicarious Visions,E
Pimp My Ride,Wii,2008-01-01,Racing,Activision,0.1,0.0,0.0,0.01,0.11,26.0,4.0,3.8,8.0,Eutechnyx,T
The Fairly Odd Parents: Breakin Da Rules,XB,2003-01-01,Platform,THQ,0.08,0.02,0.0,0.0,0.11,68.91666666666667,19.833333333333332,8.4875,11.375,Avalanche Software,E
Capcom vs. SNK 2 EO,GC,2002-01-01,Fighting,Capcom,0.09,0.02,0.0,0.0,0.11,68.0,20.0,8.9,27.0,Capcom,T
Hot Wheels Velocity X,GC,2002-01-01,Racing,THQ,0.09,0.02,0.0,0.0,0.11,55.0,4.0,6.4,5.0,Beyond Games,E
Open Season,X360,2006-01-01,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59.0,15.0,7.3,9.0,Ubisoft,E10+
Akiba's Trip: Undead & Undressed,PS3,2013-01-01,Action,Nippon Ichi Software,0.05,0.01,0.04,0.01,0.11,64.16417910447761,23.64179104477612,7.680555555555555,37.833333333333336,Omega Force,T
de Blob 2,DS,2011-01-01,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E
Call of Juarez: The Cartel,PC,2011-01-01,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,Ubisoft,M
Fabulous Finds,DS,2009-01-01,Puzzle,ValuSoft,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,THQ,E
Let's Play Garden,DS,2010-01-01,Simulation,Deep Silver,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Deep Silver,E
EA Replay,PSP,2006-01-01,Action,Electronic Arts,0.1,0.0,0.0,0.01,0.11,56.0,19.0,7.126899879372738,163.0088459991958,Team Fusion,T
Contra Advance: The Alien Wars EX,GBA,2002-01-01,Shooter,Konami Digital Entertainment,0.08,0.03,0.0,0.0,0.11,70.0,16.0,6.95,33.0,Konami,E
Jake Hunter Detective Story: Memories of the Past,DS,2007-01-01,Adventure,PQube,0.06,0.0,0.05,0.0,0.11,72.0,5.0,8.0,8.0,WorkJam,T
Escape The Museum,Wii,2009-01-01,Adventure,Majesco Entertainment,0.1,0.01,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Void Productions,E
LEGO Ninjago: Shadow of Ronin,PSV,2015-01-01,Action,Warner Bros. Interactive Entertainment,0.01,0.08,0.0,0.02,0.11,70.0,5.0,6.916666666666667,16.666666666666668,TT Fusion,E10+
Space Chimps,X360,2008-01-01,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,57.0,7.0,5.3,12.0,Red Tribe,E10+
FIFA Soccer 06,PSP,2005-01-01,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,77.0,17.0,7.7,20.0,EA Sports,E
JASF: Jane's Advanced Strike Fighters,PS3,2011-01-01,Simulation,Deep Silver,0.07,0.03,0.0,0.01,0.11,41.0,7.0,3.1,7.0,Trickstar Games,T
The History Channel: Battle for the Pacific,Wii,2007-01-01,Shooter,Activision,0.1,0.0,0.0,0.01,0.11,44.5,9.0,5.3,6.0,FUN Labs,T
Army Men: RTS,PS2,2002-01-01,Strategy,3DO,0.05,0.04,0.0,0.01,0.11,68.0,14.0,8.3,12.25,Pandemic Studios,T
Mobile Suit Gundam: MS Sensen 0079,Wii,2007-01-01,Simulation,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,68.86666666666666,13.466666666666667,7.915384615384616,8.846153846153847,Konami,E10+
Digimon Story: Cyber Sleuth,PS4,2016-01-01,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02,0.11,75.0,45.0,8.5,289.0,Media Vision,T
Cloudy With a Chance of Meatballs,Wii,2009-01-01,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,68.0,4.0,5.3,4.0,Ubisoft Shanghai,E
The Settlers,DS,2007-01-01,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39.0,6.0,5.6,7.0,Blue Byte,E
Stronghold,PC,2001-01-01,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,81.0,19.0,8.9,224.0,FireFly Studios,T
NCIS 3D,3DS,2011-01-01,Adventure,Ubisoft,0.06,0.04,0.0,0.01,0.11,55.0,16.0,5.92,8.4,Ubisoft,T
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011-01-01,Adventure,THQ,0.0,0.0,0.11,0.0,0.11,53.0,4.5,7.18,19.8,Arc System Works,M
Ridge Racer Unbounded,X360,2012-01-01,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,Bugbear,T
Family Game Night 4: The Game Show,PS3,2011-01-01,Misc,Electronic Arts,0.08,0.02,0.0,0.01,0.11,63.42857142857143,10.571428571428571,6.557142857142857,10.285714285714286,Electronic Arts,E
Mortal Kombat: Deception,GC,2005-01-01,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77.0,14.0,8.9,15.0,Midway,M
ESPN NHL Hockey,XB,2003-01-01,Sports,Sega,0.08,0.02,0.0,0.0,0.11,88.0,25.0,8.4,24.0,Kush Games,E
Monster Lab,PS2,2008-01-01,Role-Playing,Eidos Interactive,0.05,0.04,0.0,0.01,0.11,74.0,9.5,8.4,14.0,Backbone Entertainment,E10+
Yard Sale Hidden Treasures: Sunnyville,DS,2010-01-01,Puzzle,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,62.0,19.0,7.126899879372738,163.0088459991958,Konami,E10+
John Daly's ProStroke Golf,PS3,2010-01-01,Sports,O-Games,0.09,0.01,0.0,0.01,0.11,58.0,23.0,4.1,8.0,Gusto Games,E
XXX,GBA,2002-01-01,Action,Activision,0.08,0.03,0.0,0.0,0.11,50.0,13.0,5.0,4.0,Digital Eclipse,E
Maximum Force,PS,1997-01-01,Shooter,GT Interactive,0.06,0.04,0.0,0.01,0.11,89.0,16.5,8.8,62.0,Dreamworks Interactive,T
Get Up and Dance,Wii,2011-01-01,Misc,O-Games,0.06,0.04,0.0,0.01,0.11,65.75,9.25,4.55,15.0,Crave,T
Truth or Lies,X360,2010-01-01,Misc,THQ,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,THQ,T
Worms Forts: Under Siege,PS2,2004-01-01,Strategy,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,63.0,21.0,8.0,15.0,Team 17,T
Guitar Rock Tour,DS,2007-01-01,Misc,Gameloft,0.1,0.0,0.0,0.01,0.11,60.0,8.0,7.037837837837839,19.864864864864863,Ubisoft,E10+
Puzzler World 2,DS,2010-01-01,Puzzle,Ubisoft,0.02,0.07,0.0,0.02,0.11,51.0,5.0,6.2,6.0,Ubisoft,E
Project: Snowblind,XB,2005-01-01,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,79.0,44.0,7.0,10.0,Crystal Dynamics,T
Astro Boy: The Video Game,PS2,2009-01-01,Action,D3Publisher,0.05,0.04,0.0,0.01,0.11,56.0,4.0,5.0,4.0,High Voltage Software,E10+
Gabrielle's Ghostly Groove 3D,3DS,2011-01-01,Adventure,Funbox Media,0.08,0.02,0.0,0.01,0.11,62.0,9.0,7.4,9.0,Santa Entertainment,E
Surf's Up,PSP,2007-01-01,Sports,Ubisoft,0.02,0.06,0.0,0.03,0.11,62.55555555555556,17.0,6.514285714285714,12.285714285714286,Ubisoft Montreal,E10+
Brave Story: New Traveler (US sales),PSP,2006-01-01,Role-Playing,Sony Computer Entertainment,0.11,0.0,0.0,0.0,0.11,77.26666666666667,31.0,7.733333333333333,85.93333333333334,TOSE,E10+
Cake Mania,DS,2007-01-01,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11,55.0,23.0,6.1,7.0,Digital Embryo,E
Disney's Extreme Skate Adventure,XB,2003-01-01,Sports,Activision,0.08,0.02,0.0,0.0,0.11,76.0,15.0,8.3,7.0,Toys for Bob,E
Tales of Phantasia (PS1 & PSP Versions),PSP,2006-01-01,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,77.26666666666667,31.0,7.733333333333333,85.93333333333334,TOSE,E10+
Kouchuu Ouja Mushi King: Super Collection,DS,2007-01-01,Action,Sega,0.0,0.0,0.11,0.0,0.11,63.46153846153846,12.923076923076923,7.158333333333332,16.0,Griptonite Games,E10+
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003-01-01,Action,THQ,0.09,0.02,0.0,0.0,0.11,62.93103448275862,19.862068965517242,7.385185185185185,17.88888888888889,Eurocom Entertainment Software,T
Nickelodeon Dance,X360,2011-01-01,Misc,Take-Two Interactive,0.08,0.02,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,High Voltage Software,E
Pac-Man World 2,GBA,2005-01-01,Action,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,50.333333333333336,5.333333333333333,6.0,5.0,Full Fat,E
Odama,GC,2006-01-01,Misc,Nintendo,0.07,0.02,0.02,0.0,0.11,62.0,42.0,8.0,17.0,Vivarium,E10+
PriPara Mezase! Idol Grand Prix No.1!,3DS,2015-01-01,Misc,Takara Tomy,0.0,0.0,0.11,0.0,0.11,78.25,43.25,7.7,56.5,Indies Zero,E
Karaoke Revolution Presents American Idol Encore,X360,2008-01-01,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,70.0,7.0,7.0,6.0,Blitz Games,E
Mobile Light Force 2,PS2,2002-01-01,Shooter,Taito,0.05,0.04,0.0,0.01,0.11,59.0,9.0,7.5,8.5,Alfa System,E
Naval Ops: Warship Gunner,PS2,2003-01-01,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,67.0,17.0,8.9,23.0,Micro Cabin,T
Soma Bringer,DS,2008-01-01,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11,82.75,34.833333333333336,8.541666666666666,205.83333333333334,Atlus,M
Paws & Claws Pet Vet: Australian Adventures,DS,2009-01-01,Simulation,THQ,0.1,0.0,0.0,0.01,0.11,70.0,29.5,7.177777777777777,26.333333333333332,Ubisoft,E
Shin Sangoku Musou 6 Special,PSP,2011-01-01,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,59.13333333333333,13.2,6.5874999999999995,9.8125,High Voltage Software,E10+
Go! Sudoku (JP sales),PSP,2005-01-01,Puzzle,Sony Computer Entertainment,0.0,0.0,0.11,0.0,0.11,73.0,12.0,7.126899879372738,163.0088459991958,Empire Interactive,E
Bionicle Heroes,GC,2006-01-01,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,51.0,4.0,5.2,5.0,Traveller's Tales,E10+
The King of Fighters 2000/2001,PS2,2003-01-01,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11,71.0,31.0,8.6,17.0,SNK Playmore,T
Valkyrie Drive: Bhikkhuni,PSV,2015-01-01,Action,PQube,0.0,0.03,0.07,0.01,0.11,72.0,7.0,8.5,11.0,Marvelous Inc.,M
Top Gear Rally 2,N64,1999-01-01,Racing,Kemco,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Chopper Attack,N64,1997-01-01,Action,GT Interactive,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Vigilante 8: 2nd Offense,N64,2000-01-01,Racing,Activision,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Fighting Force 64,N64,1999-01-01,Action,Crave Entertainment,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Lunacy,SAT,1996-01-01,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Snowboard Kids 2,N64,1999-01-01,Sports,Atlus,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Batman & Robin,PS,1998-01-01,Action,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,74.52830188679245,33.75471698113208,7.853703703703703,187.66666666666666,Capcom,M
Tonic Trouble,N64,1999-01-01,Platform,Ubisoft,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Nuclear Strike 64,N64,1999-01-01,Simulation,THQ,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Chameleon Twist,N64,1997-01-01,Platform,Sunsoft,0.09,0.02,0.0,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
DualPenSports,3DS,2011-01-01,Sports,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,58.0,11.0,7.126899879372738,163.0088459991958,Indies Zero,E10+
Grease,DS,2010-01-01,Misc,505 Games,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Big Head Games Ltd.,E10+
The King of Fighters Collection: The Orochi Saga,Wii,2008-01-01,Fighting,Ignition Entertainment,0.1,0.0,0.0,0.01,0.11,70.0,15.0,7.686666666666667,34.46666666666667,SNK Playmore,T
The Spiderwick Chronicles,X360,2008-01-01,Action,Vivendi Games,0.09,0.01,0.0,0.01,0.11,59.0,40.0,7.333333333333333,27.833333333333332,Stormfront Studios,E10+
Bodycount,PS3,2011-01-01,Shooter,Codemasters,0.05,0.05,0.0,0.02,0.11,50.0,40.0,3.5,28.0,Guildford Studio,M
Street Fighter Collection,SAT,1996-01-01,Fighting,Capcom,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Ninja Assault,PS2,2002-01-01,Shooter,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,17.0,5.3,4.0,Namco,T
Samurai Warriors 4,PSV,2014-01-01,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,76.0,5.0,8.6,18.0,Omega Force,T
Winter Stars,Wii,2011-01-01,Sports,Deep Silver,0.05,0.05,0.0,0.01,0.11,48.0,9.6,6.633333333333333,4.333333333333333,49Games,E
Hasbro Family Game Night Fun Pack,Wii,2011-01-01,Misc,Electronic Arts,0.1,0.0,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Virtuos,E
Planet 51,PS3,2009-01-01,Action,Sega,0.07,0.03,0.0,0.01,0.11,50.0,11.0,5.8,4.0,Pyro Studios,E
GunGriffon Blaze,PS2,2000-01-01,Simulation,Swing! Entertainment,0.05,0.04,0.0,0.01,0.11,73.0,16.0,7.126899879372738,163.0088459991958,Game Arts,T
Frontier Gate,PSP,2011-01-01,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,77.26666666666667,31.0,7.733333333333333,85.93333333333334,TOSE,E10+
Higurashi no Naku Koro ni Matsuri,PS2,2007-01-01,Adventure,Alchemist,0.0,0.0,0.11,0.0,0.11,56.857142857142854,27.428571428571427,6.0,8.833333333333334,High Voltage Software,T
Army Men: Soldiers of Misfortune,DS,2008-01-01,Shooter,Zoo Games,0.1,0.0,0.0,0.01,0.11,35.0,4.0,7.126899879372738,163.0088459991958,Big Blue Entertainment,E
Top Angler: Real Bass Fishing,PS2,2002-01-01,Sports,Xicat Interactive,0.05,0.04,0.0,0.01,0.11,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
Eragon,PSP,2006-01-01,Action,Vivendi Games,0.1,0.0,0.0,0.01,0.11,59.0,15.0,7.126899879372738,163.0088459991958,"Amaze Entertainment, Vivendi Games",T
Breakout,PS,1999-01-01,Puzzle,Hasbro Interactive,0.06,0.04,0.0,0.01,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Supersonic Software,E
AKB48+Me,3DS,2012-01-01,Action,Unknown,0.0,0.0,0.11,0.0,0.11,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Alias,PS2,2004-01-01,Action,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,64.0,31.0,8.0,10.0,Acclaim Studios Cheltenham,T
Sakura Taisen Hanagumi Tsuushin,SAT,1997-01-01,Misc,Sega,0.0,0.0,0.11,0.0,0.11,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004-01-01,Adventure,Nintendo,0.0,0.0,0.11,0.0,0.11,75.0,19.0,8.440000000000001,53.6,Nintendo,E
Calling,Wii,2009-01-01,Adventure,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,49.0,28.0,6.7,16.0,Hudson Entertainment,T
Yomawari,PSV,2015-01-01,Adventure,Nippon Ichi Software,0.02,0.02,0.06,0.01,0.11,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
Night at the Museum: Battle of the Smithsonian,X360,2009-01-01,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,50.0,15.0,7.1,8.0,"Majesco Games, Majesco",E10+
Pinball Hall of Fame: The Williams Collection,PSP,2008-01-01,Misc,System 3 Arcade Software,0.09,0.01,0.0,0.01,0.11,78.0,4.0,7.359999999999999,16.4,Farsight Studios,E10+
Spyborgs,Wii,2009-01-01,Action,Capcom,0.09,0.01,0.0,0.01,0.11,66.0,30.0,6.3,6.0,Bionic Games,T
